dataset,seed,backbone,variant,n_tasks,AA,BWT,remembering_rate,CFI,clean_acc,clean_mcc,clean_f1,clean_bal_acc,sel_acc,sel_mcc,fgsm_acc,fgsm_mcc,fgsm_asr,pgd_acc,pgd_mcc,pgd_asr,square_acc,square_mcc,transfer_acc,transfer_mcc,epochs,epsilon,beta,ewc_lambda,status
TONIoT,42,lstm,ewckd,9,0.5488,-0.4224,0.5673,0.4063,0.16466666666666666,0.11355510949647458,0.049232475349258946,0.18692083097665746,0.11852462017206664,0.07520113863355805,0.15433333333333332,0.09844891770064393,7.28744939271255,0.15433333333333332,0.09843780735114298,7.28744939271255,0.15433333333333332,0.09839379728557582,0.15433333333333332,0.09835047745095321,20,0.1,6.0,1000.0,ok
CICIoT,42,lstm,ewckd,8,0.4324,-0.4460,0.4756,0.4744,0.117,0.03953388446777636,0.02730213851364044,0.16810448785736815,0.03798173312541769,0.006184300510186438,0.09733333333333333,0.014203180693184847,19.37321937321937,0.09833333333333333,0.015626213525387338,18.803418803418804,0.098,0.015675847656080457,0.096,0.013704798169534498,20,0.1,6.0,1000.0,ok
CICIoMT,1,rdt,ewckd,5,0.3702,-0.7351,0.2257,0.6136,0.334,0.25991918551212,0.16870148285053183,0.334,0.11463414634146342,0.09160904435718077,0.333,0.2589806487577333,0.29940119760479045,0.333,0.25873248911598307,0.29940119760479045,0.333,0.25986505325339954,0.333,0.26130794300872684,20,0.1,6.0,1000.0,ok
TONIoT,1,rdt,ewckd,9,0.5397,-0.4311,0.5575,0.4152,0.16266666666666665,0.13005618933348007,0.05947556705490859,0.18688468744677228,0.11825004576240161,0.11619208534825401,0.123,0.07362994060096502,25.40983606557377,0.123,0.07268139738130845,25.40983606557377,0.123,0.07381482823706931,0.123,0.07584309967537323,20,0.1,6.0,1000.0,ok
CICIoT,1,rdt,ewckd,8,0.4405,-0.4402,0.4793,0.4665,0.119,0.048682242033504804,0.03173771240598743,0.13646001796945192,0.03920695032301181,0.017984320169089595,0.10633333333333334,0.03597744725198112,13.725490196078432,0.10633333333333334,0.03606598222570357,13.725490196078432,0.10666666666666667,0.036430883506820666,0.108,0.041781081443682574,20,0.1,6.0,1000.0,ok
CICIoMT,7,rdt,ewckd,5,0.3700,-0.7355,0.2254,0.6139,0.3333333333333333,0.2592985731837592,0.1674639625925699,0.3333333333333333,0.11409214092140921,0.09311899706133982,0.3333333333333333,0.25939695766588927,0.0,0.3333333333333333,0.2594137733078287,0.0,0.3333333333333333,0.25917406697185263,0.3333333333333333,0.25905715742657137,20,0.1,6.0,1000.0,ok
TONIoT,7,rdt,ewckd,9,0.5455,-0.4238,0.5648,0.4084,0.161,0.1319563825853699,0.06077688383045525,0.186244019138756,0.11779242174629324,0.12183439490712786,0.136,0.09272650515097262,16.563146997929607,0.136,0.09230723143484228,16.563146997929607,0.13466666666666666,0.09349577797530584,0.13333333333333333,0.09340628600468158,20,0.1,6.0,1000.0,ok
CICIoT,7,rdt,ewckd,8,0.4407,-0.4546,0.4703,0.4744,0.115,0.051681641661659866,0.032707085530413516,0.12916849495392715,0.0398752506126086,0.02179736409231268,0.10533333333333333,0.0463135313310359,13.043478260869565,0.10566666666666667,0.04727226700675926,13.043478260869565,0.10466666666666667,0.04050638184860052,0.10633333333333334,0.04508207911133677,20,0.1,6.0,1000.0,ok
CICIoMT,13,rdt,ewckd,5,0.3857,-0.7139,0.2457,0.5969,0.3486666666666667,0.28901763145175885,0.20526359561379018,0.3486666666666667,0.13947606142728095,0.12332375467201707,0.32066666666666666,0.2409910945857403,9.847036328871893,0.31833333333333336,0.23761135620295123,10.707456978967496,0.321,0.24109912969663724,0.346,0.28316593488099406,20,0.1,6.0,1000.0,ok
TONIoT,13,rdt,ewckd,9,0.5403,-0.4298,0.5585,0.4142,0.162,0.121108682613023,0.05338616800748033,0.1875064710957722,0.11779242174629324,0.09770896003812118,0.12133333333333333,0.06443816717136062,25.514403292181072,0.12266666666666666,0.06627914528150237,24.691358024691358,0.122,0.06562058197922314,0.12066666666666667,0.06400712830285385,20,0.1,6.0,1000.0,ok
